A0101,-1,0.8311356869417269,0.9941787937255812,0.7401105912377711,1709,2,2199,792,0.9988310929281122,0.683326669332267,0.7077569195310036
A0201,-1,0.523380992430614,0.9850066905317313,0.46963835155592937,2776,6,3447,5661,0.9978432782171099,0.32902690529809175,0.35094093463852527
A0203,-1,0.8130584192439863,0.993990852742508,0.6378006872852233,687,0,1679,544,1.0,0.5580828594638505,0.6492395361317466
A0206,-1,0.3521180030257186,0.9866205054193673,0.19440242057488655,248,0,683,1713,1.0,0.12646608873023968,0.18986896742877218
A0207,-1,0.5816749585406302,0.9609216589861751,1.0,1378,0,25,1009,1.0,0.5772936740678676,0.11814303796430778
A0301,-1,0.41067834734225167,0.990758194436917,0.3098958333333333,1301,1,2168,4977,0.999231950844854,0.20723160242115324,0.25016268407764003
A1101,-1,0.6104149262043999,0.9977507865252372,0.2750556792873051,482,1,1710,1398,0.9979296066252588,0.25638297872340426,0.37444487876849897
A2301,-1,0.7513651255915544,0.9916668676172202,0.789665211062591,1076,5,988,678,0.9953746530989824,0.61345496009122,0.5983321653224468
A2402,-1,0.8248118349338178,0.9898658204540558,0.9979242345614946,2336,8,842,667,0.9965870307167235,0.7778887778887779,0.6528217070085878
A2601,-1,0.9092289010321797,0.9991580063172194,0.8184578020643595,813,0,2182,299,1.0,0.7311151079136691,0.8018753627133917
A2902,-1,0.7140921409214093,0.9931893998858285,0.7217705510388437,798,1,783,632,0.9987484355444305,0.558041958041958,0.5544309886645095
A3101,-1,0.5911740216486261,0.9964361267766901,0.5865704772475028,1056,0,1074,1473,1.0,0.41755634638196915,0.4196094038880279
A3201,-1,0.5146871008939975,0.9912463896911797,0.6709183673469388,263,0,140,380,1.0,0.40902021772939345,0.33184458387959465
A6801,-1,0.3845994618091492,0.9995729244360968,0.5645695364238411,1364,0,494,2973,1.0,0.3145031127507494,0.21168935892916088
A6802,-1,0.7073394495412844,0.9593051850055245,0.4798165137614679,426,0,1116,638,1.0,0.40037593984962405,0.5047208994663701
B0702,-1,0.5106798827306994,0.9970682298661139,0.5628140703517588,2014,1,1644,3504,0.9995037220843672,0.3649873142442914,0.34085591506650337
B0801,-1,0.8453016003282725,0.9967221046462542,0.9987689782519491,2703,6,1417,748,0.9977851605758582,0.7832512315270936,0.7128502859120858
B1402,-1,0.7207207207207207,0.9944073783359497,1.0,268,0,52,124,1.0,0.6836734693877551,0.4494379091012365
B1501,-1,0.4571019165323303,0.9957349774950454,0.3524355300859599,978,0,1574,3031,1.0,0.2439511100024944,0.2887612718610351
B1801,-1,0.8955128205128206,0.9990128616145599,0.7948717948717948,1169,1,1625,325,0.9991452991452991,0.7824631860776439,0.8067663252962542
B2704,-1,0.671559633027523,0.882046511627907,1.0,717,0,15,358,1.0,0.6669767441860465,0.1637746045022482
B2705,-1,0.8001365809241976,0.9834929070932964,0.9922621756941283,2183,17,1332,861,0.9922727272727273,0.7171484888304862,0.6499909985367527
B3501,-1,0.4158415841584158,0.9733974255292148,0.36633663366336633,776,0,988,2478,1.0,0.23847572218807622,0.2607271632216515
B3503,-1,0.7370272647317502,0.9998655688119644,1.0,1566,0,110,598,1.0,0.7236598890942699,0.3353103541740716
B3801,-1,0.8538315988647115,0.9997706712216107,1.0,1607,0,198,309,1.0,0.8387265135699373,0.5723198401089573
B3901,-1,0.7154943195552332,0.9936081829822614,0.9115514741420976,1883,0,1077,1177,1.0,0.615359477124183,0.5422447333730251
B3906,-1,0.5072164948453608,0.9936030428769018,1.0,486,0,6,478,1.0,0.504149377593361,0.0790555859673747
B4001,-1,0.7274897680763983,0.9932223479338397,0.5422919508867667,788,0,1345,799,1.0,0.49653434152488973,0.5581146172635636
B4002,-1,0.4667221297836938,0.9859637208812967,0.5823627287853578,350,0,211,641,1.0,0.35317860746720486,0.29574582685609224
B4402,-1,0.8,1.0,0.6666666666666666,1,0,3,1,1.0,0.5,0.6123724356957946
B4403,-1,0.5807600950118765,0.9971052511816297,1.0,2129,0,316,1765,1.0,0.5467385721623009,0.2881358908434717
B4501,-1,0.8584905660377359,0.9999003487792726,1.0,534,0,285,135,1.0,0.7982062780269058,0.7359619381295479
B5101,-1,0.7011834319526628,0.9832947632443219,0.4746877054569362,678,1,1455,908,0.9985272459499264,0.4274905422446406,0.5120280300545242
B5401,-1,0.6424167694204685,0.9788782150604275,0.4236453201970443,171,0,350,290,1.0,0.37093275488069416,0.4503929954221975
B5701,-1,0.574357912178956,0.9888008140721333,0.408036454018227,979,1,1794,2054,0.9989795918367347,0.3227827233761952,0.3871666408879565
C0401,-1,0.5451688923802043,0.7933934754875159,0.9544740973312402,608,7,86,572,0.9886178861788618,0.5152542372881356,0.22912382912174575
C0501,-1,0.5885416666666666,0.9660525373238638,0.9988425925925926,949,1,68,710,0.9989473684210526,0.5720313441832429,0.21941740280493935
C0602,-1,0.5596051632498101,0.9895845827835752,0.9271623672230652,611,0,126,580,1.0,0.5130142737195634,0.30258517516159117
C0702,-1,0.3684210526315789,0.8672578261453715,0.7177033492822966,299,0,9,528,1.0,0.3615477629987908,0.07784253153041423
C0802,-1,0.7987012987012987,0.9969008264462811,1.0,817,0,44,217,1.0,0.7901353965183753,0.3649697276419673
C1203,-1,0.4951974386339381,0.8639697950377562,0.9680170575692963,454,0,10,473,1.0,0.48975188781014023,0.10069652743710232
C1402,-1,0.7534883720930232,0.9994366197183099,1.0,800,0,10,265,1.0,0.7511737089201878,0.16527373535168174
C1502,-1,0.5153374233128835,0.9719622245540399,0.9795501022494888,479,0,25,474,1.0,0.5026232948583421,0.1586868860319407
