0-100-log2,1.0,0.8995275286857584,0.9707647695078039,0.994857950893431,20889,2842,7098,284,0.8802410349332097,0.9865866905965144,0.7679865537210915
0-100-sqrt,1.0,0.9033844373734452,0.9709528744753981,0.9970433217637228,20785,2618,7322,388,0.8881339999145409,0.9816747744769282,0.7757539083619625
0-100-0.1,1.0,0.9016166875582554,0.9696570629558298,0.996529116853066,20715,2603,7337,458,0.8883694999571147,0.9783686770887451,0.7709839392408879
0-500-log2,1.0,0.9009738694436409,0.9750312981654152,0.9971718729913871,20938,2846,7094,235,0.8803397241843256,0.9889009587682426,0.7719999122015567
0-500-sqrt,1.0,0.9036094237135602,0.9739294525952293,0.9967862193083944,20844,2670,7270,329,0.8864506251594795,0.9844613422755396,0.7768993216226012
0-500-0.1,1.0,0.9035772828078296,0.9728589550812645,0.9962720143977375,20786,2613,7327,387,0.8883285610496175,0.9817220044396165,0.7762132014363851
0-1000-log2,1.0,0.9008131649149873,0.9756520253148798,0.9975575266743797,20955,2868,7072,218,0.8796121395290266,0.9897038681339442,0.7718757345971322
0-1000-sqrt,1.0,0.9041879600167133,0.9745316417467635,0.9969147705360586,20853,2661,7279,320,0.886833375861189,0.9848864119397346,0.7783432928124946
0-1000-0.1,1.0,0.9040593963937904,0.9732923755160253,0.996529116853066,20787,2599,7341,386,0.8888651329855469,0.9817692344023048,0.7773464706395131
1-100-log2,1.0,0.9007167421977952,0.970982184726932,0.9955007070317522,21133,2836,6891,253,0.8816805039843131,0.9881698307303843,0.7678005548821101
1-100-sqrt,1.0,0.9018738148041012,0.9699056259642087,0.9960149119424091,21016,2683,7044,370,0.8867884720874298,0.9826989619377162,0.7691335394750713
1-100-0.1,1.0,0.9021952238614084,0.969057925622751,0.9961434631700733,20939,2596,7131,447,0.8896961971531762,0.979098475638268,0.769182547831175
1-500-log2,1.0,0.900845305820718,0.9745801929185997,0.9960149119424091,21176,2875,6852,210,0.880462350837803,0.9901804919105958,0.7687157086054287
1-500-sqrt,1.0,0.9038344100536753,0.973605344736712,0.9964005656254017,21083,2689,7038,303,0.8868837287565203,0.9858318526138595,0.7745075848437455
1-500-0.1,1.0,0.9046379326969434,0.972976261092705,0.9967862193083944,21013,2594,7133,373,0.8901173380776888,0.9825586832507248,0.7756552970876148
1-1000-log2,1.0,0.901198855783756,0.9751360606158528,0.9961434631700733,21196,2884,6843,190,0.8802325581395349,0.9911156831572057,0.7698459710324546
1-1000-sqrt,1.0,0.9043486645453669,0.9742921892032935,0.9964005656254017,21108,2698,7029,278,0.8866672267495589,0.987000841672122,0.7760193820015251
1-1000-0.1,1.0,0.90492720084852,0.9731613524290279,0.9967862193083944,21030,2602,7125,356,0.8898950575490859,0.9833535958103432,0.7765093124001045
2-100-log2,1.0,0.8977564926716379,0.9694622662300237,0.9955001285677552,21011,2911,6920,270,0.8783128500961458,0.9873126262863587,0.7623259865554416
2-100-sqrt,1.0,0.9026742093083054,0.9700353745318102,0.9955001285677552,20935,2682,7149,346,0.8864377355294915,0.9837413655373338,0.77290132519456
2-100-0.1,1.0,0.9042491643095911,0.9693589865713788,0.9956286963229622,20876,2574,7257,405,0.8902345415778251,0.9809689394295381,0.7760117337757608
2-500-log2,1.0,0.9002635638981743,0.9739890006434622,0.9970429416302391,21083,2905,6926,198,0.8788977822244456,0.9906959259433298,0.769213594845522
2-500-sqrt,1.0,0.9041205965543841,0.9736613545001881,0.9969143738750321,21003,2705,7126,278,0.8859034924919859,0.9869367041022509,0.7770769897939587
2-500-0.1,1.0,0.9063705322705066,0.97255020972331,0.9962715350989971,20957,2589,7242,324,0.8900450182621252,0.9847751515436305,0.7817970518060516
2-1000-log2,1.0,0.9011635381846232,0.9745780902266871,0.9965286706094112,21101,2895,6936,180,0.8793548924820803,0.9915417508575725,0.7715797197998774
2-1000-sqrt,1.0,0.9045384417588069,0.9738143560909888,0.9974286448958601,21016,2705,7126,265,0.8859660216685638,0.9875475776514262,0.7782142489397389
2-1000-0.1,1.0,0.9055669838004629,0.9729898060933551,0.9965286706094112,20963,2620,7211,318,0.8889030233642878,0.9850570931817114,0.779983837921898
3-100-log2,1.0,0.8948637181794806,0.9684231483161272,0.9958858318333762,20965,2931,6876,340,0.8773434884499498,0.9840413048580146,0.7542204875728142
3-100-sqrt,0.9999919646444355,0.8981743378760607,0.968680037753759,0.9961429673437902,20883,2746,7061,422,0.8837868720639892,0.9801924430884769,0.7611376457365326
3-100-0.1,1.0,0.8998457186937516,0.9671666400200232,0.9953715608125482,20844,2655,7152,461,0.8870164687859058,0.9783618868810139,0.7647451287581486
3-500-log2,1.0,0.8984636153252764,0.973337995478901,0.9971715093854461,21071,2925,6882,234,0.878104684114019,0.9890166627552218,0.7640976070913593
3-500-sqrt,1.0,0.8997171509385447,0.9720071422098221,0.9974286448958601,20963,2778,7029,342,0.8829872372688597,0.9839474301807087,0.765624992308096
3-500-0.1,1.0,0.9015170995114425,0.9710223961748294,0.9973000771406532,20896,2655,7152,409,0.8872659335060082,0.9808026284909646,0.7691665629926903
3-1000-log2,1.0,0.8983993314476729,0.9738644359968084,0.9973000771406532,21076,2932,6875,229,0.8778740419860047,0.9892513494484863,0.7640212732394459
3-1000-sqrt,1.0,0.9013563898174338,0.9725744871801407,0.9973000771406532,20983,2747,7060,322,0.8842393594605984,0.9848861769537667,0.7697090962149773
3-1000-0.1,1.0,0.902481357675495,0.9717760259514138,0.9967858061198251,20925,2654,7153,380,0.8874422155307689,0.9821638113118986,0.7717239556953606
4-100-log2,1.0,0.8983993314476729,0.971282600365019,0.9965286706094112,20916,2885,7035,276,0.8787866056048065,0.9869762174405436,0.7651708123048622
4-100-sqrt,1.0,0.9011313962458215,0.9710937404863673,0.9964001028542042,20814,2698,7222,378,0.8852500850629466,0.9821630804077011,0.7703057005957621
4-100-0.1,1.0,0.9042813062483929,0.9713463226765425,0.9967858061198251,20788,2574,7346,404,0.8898210769625888,0.9809362023405058,0.7774069939262847
4-500-log2,1.0,0.9021920802262793,0.9763520584456702,0.9975572126510671,20996,2847,7073,196,0.8805938849976932,0.9907512268780672,0.7750784788217961
4-500-sqrt,1.0,0.9051491385960401,0.9749984397642446,0.997942915916688,20892,2651,7269,300,0.8873975279276218,0.9858437146092865,0.7805170237261212
4-500-0.1,1.0,0.9054062741064541,0.9741696334930102,0.9978143481614811,20823,2574,7346,369,0.8899858956276445,0.9825877689694225,0.7803677302626848
4-1000-log2,1.0,0.9025777834919002,0.9766740497212887,0.9976857804062741,21002,2841,7079,190,0.8808455311831564,0.9910343525858815,0.7760564354352958
4-1000-sqrt,1.0,0.9050848547184366,0.9757963933247786,0.9980714836718951,20905,2666,7254,287,0.8868949132408468,0.9864571536428841,0.7805228279908666
4-1000-0.1,1.0,0.905920545127282,0.9747282240559433,0.997942915916688,20842,2577,7343,350,0.8899611426619412,0.9834843337108343,0.7817574113125983
